Date;Morning;Noon;Evening;Average
2034-04-29;8.7797;9.1342;6.2476;8.0538
2034-04-30;9.2949;9.3795;7.3443;8.6729
2034-05-01;6.4047;9.2854;8.4687;8.0529
2034-05-02;7.0735;11.0840;6.3900;8.1825
2034-05-03;10.0675;7.3445;10.3485;9.2535
2034-05-04;8.7155;5.8719;5.1492;6.5789
2034-05-05;11.6802;5.7943;4.0889;7.1878
2034-05-06;3.5163;8.5055;4.3404;5.4541
2034-05-07;9.3523;9.3602;10.5310;9.7478
2034-05-08;5.4308;10.4395;6.5778;7.4827
2034-05-09;11.5492;7.4746;11.5060;10.1766
2034-05-10;3.6893;4.6389;7.9921;5.4401
2034-05-11;11.4730;7.2696;10.8079;9.8502
2034-05-12;7.9480;8.3808;6.2747;7.5345
2034-05-13;6.8602;5.6496;5.8567;6.1222
2034-05-14;3.5145;3.8181;10.2903;5.8743
2034-05-15;11.2377;11.2785;9.3088;10.6083
2034-05-16;6.0195;8.3037;7.3671;7.2301
2034-05-17;7.8522;10.1679;8.6979;8.9060
2034-05-18;9.6680;7.5196;10.4645;9.2174
2034-05-19;11.7992;6.8541;11.9760;10.2098
2034-05-20;11.2986;10.9721;4.5059;8.9255
2034-05-21;6.1749;6.0047;10.3520;7.5105
2034-05-22;9.1539;9.0597;4.2105;7.4747
2034-05-23;11.5273;10.9550;4.7959;9.0927
2034-05-24;9.7327;9.7392;10.3731;9.9483
2034-05-25;11.6243;7.4887;9.3246;9.4792
2034-05-26;9.9949;10.2499;8.9374;9.7274
2034-05-27;8.8468;11.3487;11.3108;10.5021
2034-05-28;9.2608;5.8234;3.6596;6.2479
2034-05-29;6.9500;9.2996;10.0558;8.7685
2034-05-30;9.7710;7.2608;9.2481;8.7600
2034-05-31;5.3608;5.0164;11.4115;7.2629
2034-06-01;7.2907;5.0060;9.8790;7.3919
2034-06-02;4.1271;3.8352;8.7861;5.5828
2034-06-03;8.1872;8.5253;7.3531;8.0219
2034-06-04;8.9101;10.5745;5.3990;8.2945
2034-06-05;9.5701;6.9067;11.4930;9.3233
2034-06-06;9.4643;8.1102;3.6606;7.0784
2034-06-07;6.2672;7.6825;3.5992;5.8496
2034-06-08;9.5546;10.1092;10.3328;9.9989
2034-06-09;9.0300;9.8508;7.8992;8.9267
2034-06-10;7.4637;9.6098;7.9737;8.3491
2034-06-11;7.8925;4.8260;6.8234;6.5140
2034-06-12;9.1594;7.0408;11.6660;9.2887
2034-06-13;7.4221;7.4297;6.9851;7.2790
2034-06-14;4.5966;11.3504;6.6127;7.5199
2034-06-15;9.3164;6.5223;10.8340;8.8909
2034-06-16;11.3425;9.5711;9.1925;10.0354
2034-06-17;9.7906;10.6694;11.9559;10.8053
2034-06-18;7.3465;9.5074;5.1934;7.3491
2034-06-19;3.8055;5.1724;8.0476;5.6752
2034-06-20;11.5792;9.8012;11.5285;10.9696
2034-06-21;4.9758;6.0687;8.5595;6.5347
2034-06-22;11.8354;10.5375;10.8138;11.0622
2034-06-23;3.8370;5.0821;3.6299;4.1830
2034-06-24;10.2901;6.7138;4.0163;7.0067
2034-06-25;9.7553;11.9464;8.0102;9.9040
2034-06-26;7.8345;3.7417;3.9714;5.1825
2034-06-27;3.7816;10.8325;4.2962;6.3034
2034-06-28;10.3558;7.9034;6.1534;8.1375
2034-06-29;7.8329;5.2797;11.0731;8.0619
2034-06-30;5.4823;3.8855;8.1477;5.8385
2034-07-01;6.5447;8.9229;8.8357;8.1011
2034-07-02;7.1153;9.4832;9.5721;8.7235
2034-07-03;9.1038;6.9667;3.7226;6.5977
2034-07-04;9.4617;7.6221;6.2107;7.7648
2034-07-05;7.4320;7.3746;4.8404;6.5490
2034-07-06;4.4968;10.4606;5.1797;6.7124
2034-07-07;5.5188;9.1795;3.5391;6.0791
2034-07-08;3.7233;4.4803;7.2969;5.1668
2034-07-09;8.5577;4.1978;5.9582;6.2379
2034-07-10;6.4557;4.0486;11.7748;7.4264
2034-07-11;6.4122;8.0673;7.0461;7.1752
2034-07-12;9.7358;10.0005;5.7224;8.4862
2034-07-13;4.7065;5.8314;8.1312;6.2230
2034-07-14;6.7976;9.6144;9.5732;8.6617
2034-07-15;9.3647;5.7842;5.9711;7.0400
2034-07-16;7.8037;8.0912;5.0113;6.9687
2034-07-17;6.1154;5.3147;6.1789;5.8697
2034-07-18;11.0588;5.6031;11.0498;9.2372
2034-07-19;6.1734;8.0616;4.7354;6.3235
2034-07-20;5.1110;7.9318;11.4240;8.1556
2034-07-21;11.2868;7.6593;9.0308;9.3256
2034-07-22;7.5296;5.8577;9.3709;7.5861
2034-07-23;8.4596;7.8178;7.6031;7.9602
2034-07-24;6.5276;11.1690;5.4960;7.7309
2034-07-25;6.9754;4.3483;3.5824;4.9687
2034-07-26;8.5482;8.9959;6.6835;8.0759
2034-07-27;7.5020;3.8633;9.8730;7.0794
2034-07-28;3.9456;3.6081;11.4100;6.3212
2034-07-29;7.2284;9.9548;8.4756;8.5529
2034-07-30;5.3761;3.6472;5.8705;4.9646
2034-07-31;4.9482;3.6430;6.1851;4.9254
2034-08-01;7.6830;6.1575;6.3224;6.7210
2034-08-02;4.5366;9.7956;10.9678;8.4333
2034-08-03;6.5994;10.9361;6.2869;7.9408
2034-08-04;7.6750;4.0486;5.6245;5.7827
2034-08-05;10.4990;9.9483;11.9143;10.7872
2034-08-06;6.3957;8.4391;10.9659;8.6002
2034-08-07;10.9685;4.6533;5.0321;6.8846
2034-08-08;7.0608;10.9139;7.2527;8.4091
2034-08-09;11.2279;6.3334;10.7804;9.4472
2034-08-10;11.7213;8.5155;7.4767;9.2378
2034-08-11;7.0575;6.8642;10.7736;8.2318
2034-08-12;3.7298;11.4538;8.8833;8.0223
2034-08-13;4.1914;6.2636;9.5009;6.6520
2034-08-14;6.7050;7.5670;11.0455;8.4392
2034-08-15;8.6163;10.6717;8.5798;9.2893
2034-08-16;10.0205;10.3029;6.4897;8.9377
2034-08-17;8.6017;4.1086;7.0435;6.5846
2034-08-18;6.1343;8.0359;3.6530;5.9411
2034-08-19;5.6637;7.6743;9.2246;7.5209
2034-08-20;5.9302;11.7407;4.5065;7.3925
2034-08-21;6.7009;6.5121;7.9294;7.0475
2034-08-22;8.2283;11.6861;11.9314;10.6153
2034-08-23;8.8156;4.8229;7.1764;6.9383
2034-08-24;8.9385;11.0384;4.4309;8.1359
2034-08-25;9.6784;11.1373;9.0186;9.9448
2034-08-26;11.4353;3.5870;8.6259;7.8827
2034-08-27;7.3198;3.6918;4.6428;5.2181
2034-08-28;10.4104;6.1427;4.1410;6.8980
2034-08-29;9.4761;8.4524;7.9083;8.6123
2034-08-30;11.9439;4.4217;4.1990;6.8549
2034-08-31;4.1164;6.8635;9.2702;6.7500
2034-09-01;10.0519;9.9008;4.9407;8.2978
2034-09-02;10.2368;7.4485;10.1075;9.2643
2034-09-03;5.8556;8.6946;5.1069;6.5524
2034-09-04;8.2531;11.4100;6.0743;8.5791
2034-09-05;7.6969;7.6690;11.1554;8.8404
2034-09-06;6.5480;6.8262;5.4777;6.2840
2034-09-07;7.9632;4.7388;5.3972;6.0331
2034-09-08;10.7739;3.8856;11.7976;8.8190
2034-09-09;4.0720;4.7762;3.8139;4.2207
2034-09-10;5.0849;6.2878;5.4659;5.6129
2034-09-11;11.3846;3.9803;10.4913;8.6187
2034-09-12;7.6321;10.4364;4.8920;7.6535
2034-09-13;11.8080;10.4838;5.4337;9.2418
2034-09-14;5.7872;5.6313;6.9682;6.1289
2034-09-15;6.7275;7.0280;8.6363;7.4639
2034-09-16;6.4892;9.1288;9.4990;8.3723
2034-09-17;11.1439;8.3824;7.5932;9.0398
2034-09-18;7.4672;9.9956;7.2310;8.2313
2034-09-19;6.1970;6.4351;10.7154;7.7825
2034-09-20;5.4966;7.6645;6.5664;6.5758
2034-09-21;5.3630;6.4672;4.6246;5.4849
2034-09-22;9.0424;4.8600;6.9878;6.9634
2034-09-23;11.3287;10.3454;10.5105;10.7282
2034-09-24;11.6828;10.6283;9.0605;10.4572
2034-09-25;8.3178;4.2210;8.3051;6.9480
2034-09-26;10.3740;3.8104;10.2927;8.1590
2034-09-27;4.8573;6.7845;7.3649;6.3356
2034-09-28;10.5353;10.0034;8.6519;9.7302
2034-09-29;5.0973;4.4874;11.1794;6.9214
2034-09-30;6.2620;10.2047;7.3374;7.9347
2034-10-01;7.5680;10.7822;9.4821;9.2774
2034-10-02;6.2029;11.4959;5.8586;7.8525
2034-10-03;10.2668;8.1837;7.6966;8.7157
2034-10-04;10.1218;8.6494;4.7255;7.8322
2034-10-05;5.1623;6.9540;5.3900;5.8354
2034-10-06;7.7633;11.6643;7.5228;8.9835
2034-10-07;7.2272;5.5192;8.0921;6.9462
2034-10-08;9.7851;6.5004;11.6425;9.3093
2034-10-09;4.5539;5.6951;9.9060;6.7183
2034-10-10;10.4553;5.4929;4.9242;6.9575
2034-10-11;7.9305;9.2206;11.3490;9.5000
2034-10-12;8.3493;8.5005;6.8858;7.9119
2034-10-13;4.1234;8.7588;9.1021;7.3281
2034-10-14;4.4733;11.3882;6.1025;7.3213
2034-10-15;5.5642;5.9535;6.7228;6.0802
2034-10-16;4.8358;9.4196;9.9357;8.0637
2034-10-17;7.1762;3.9176;10.1361;7.0766
2034-10-18;5.8708;9.4296;3.8243;6.3749
2034-10-19;10.6201;9.0744;6.2324;8.6423
2034-10-20;9.9893;9.9994;5.7221;8.5703
2034-10-21;4.5206;4.9989;11.5429;7.0208
2034-10-22;4.7381;9.4166;8.7650;7.6399
2034-10-23;10.9839;6.6460;7.2692;8.2997
2034-10-24;7.1756;7.6397;7.6873;7.5009
2034-10-25;4.1698;10.7961;4.5914;6.5191
2034-10-26;10.1165;10.9286;8.4067;9.8173
2034-10-27;4.4425;10.8009;6.4417;7.2284
2034-10-28;8.4774;8.2434;6.8559;7.8589
2034-10-29;5.6062;10.4224;5.1739;7.0675
2034-10-30;6.8305;11.8785;10.7758;9.8283
2034-10-31;6.6669;10.9138;8.3013;8.6273
2034-11-01;9.2051;7.2364;3.8949;6.7788
2034-11-02;4.0900;10.0963;5.8549;6.6804
2034-11-03;5.7163;10.1072;9.9818;8.6018
2034-11-04;11.6392;3.8382;10.2419;8.5731
2034-11-05;9.3605;6.1298;11.8000;9.0968
2034-11-06;7.3494;11.9667;10.0916;9.8026
2034-11-07;10.4793;6.8148;6.7169;8.0037
2034-11-08;6.6485;7.9350;9.1509;7.9115
2034-11-09;6.7073;10.6540;7.3948;8.2520
2034-11-10;10.6854;7.9318;9.2456;9.2876
2034-11-11;5.5122;10.4528;11.9783;9.3144
2034-11-12;11.6936;11.7971;3.9940;9.1616
2034-11-13;5.3240;3.8592;9.2664;6.1499
2034-11-14;7.5889;6.6885;4.7812;6.3529
2034-11-15;10.5167;11.5531;10.2421;10.7706
2034-11-16;11.2977;5.9873;3.7088;6.9979
2034-11-17;9.2322;11.0236;5.6351;8.6303
2034-11-18;8.7105;6.3962;9.9798;8.3622
2034-11-19;7.8434;3.6117;7.4678;6.3076
2034-11-20;9.2634;6.1778;11.7459;9.0624
2034-11-21;5.8789;8.7508;5.8890;6.8396
2034-11-22;5.1656;9.6437;4.0132;6.2742
2034-11-23;6.7735;7.5678;6.6086;6.9833
2034-11-24;6.7571;4.5091;4.2269;5.1644
2034-11-25;9.0537;4.5848;6.7069;6.7818
2034-11-26;10.3583;11.6888;8.3781;10.1417
2034-11-27;11.0808;8.3417;5.1284;8.1836
2034-11-28;7.0211;5.6175;7.9819;6.8735
2034-11-29;7.3546;8.2433;9.9310;8.5096
2034-11-30;8.8732;7.2191;9.8159;8.6361
2034-12-01;4.5571;9.3606;11.7992;8.5723
2034-12-02;4.0097;8.9944;11.9819;8.3287
2034-12-03;5.7767;11.0425;7.6805;8.1666
2034-12-04;10.7204;6.3427;9.0382;8.7004
2034-12-05;4.2432;6.9261;10.7905;7.3199
2034-12-06;9.3997;9.3633;3.7997;7.5209
2034-12-07;4.6085;10.3898;5.8276;6.9420
2034-12-08;4.9919;9.7461;6.3852;7.0411
2034-12-09;6.3530;10.2775;8.2369;8.2891
2034-12-10;11.1610;3.8226;5.3534;6.7790
2034-12-11;11.5244;7.9582;8.6046;9.3624
2034-12-12;11.9296;11.5284;8.0108;10.4896
2034-12-13;4.8390;9.3746;6.1829;6.7988
2034-12-14;8.0064;7.1048;6.9122;7.3411
2034-12-15;7.2594;4.6325;10.1803;7.3574
2034-12-16;7.9900;8.3107;5.8817;7.3941
2034-12-17;5.7250;6.0902;8.8464;6.8872
2034-12-18;5.2942;4.8231;5.0237;5.0470
2034-12-19;7.1576;8.3967;9.6483;8.4009
2034-12-20;10.3748;6.1339;11.7567;9.4218
2034-12-21;5.8022;10.5443;8.6011;8.3159
2034-12-22;5.0408;4.5272;11.2561;6.9414
2034-12-23;6.6059;4.1633;7.2071;5.9921
2034-12-24;8.2585;5.1169;6.6873;6.6876
2034-12-25;9.5190;5.3911;6.5300;7.1467
2034-12-26;7.0882;8.0922;10.2178;8.4661
2034-12-27;10.1752;4.1499;7.1767;7.1673
2034-12-28;5.5980;7.8320;7.0454;6.8251
2034-12-29;4.4195;10.3349;9.8028;8.1857
2034-12-30;9.5020;8.0634;10.7395;9.4350
2034-12-31;10.3019;10.3168;7.7933;9.4707
2035-01-01;8.0461;9.0266;8.1071;8.3933
2035-01-02;10.2033;10.5209;6.6325;9.1189
2035-01-03;3.5197;10.5573;8.2024;7.4265
2035-01-04;3.7623;6.7802;4.1647;4.9024
2035-01-05;9.1347;9.2393;4.5771;7.6504
2035-01-06;6.3027;9.3191;6.9397;7.5205
2035-01-07;6.0929;7.9190;10.3370;8.1163
2035-01-08;11.2353;9.1965;8.7852;9.7390
2035-01-09;6.9555;9.6036;11.1985;9.2525
2035-01-10;8.9784;11.0196;9.5116;9.8365
2035-01-11;5.6865;7.1907;11.6217;8.1663
2035-01-12;4.0376;3.5426;5.8241;4.4681
2035-01-13;4.2318;7.5794;5.8722;5.8945
2035-01-14;8.3209;9.3990;5.2155;7.6451
2035-01-15;10.2201;6.8078;3.6850;6.9043
2035-01-16;4.9441;4.9450;7.5407;5.8099
2035-01-17;7.9111;6.4332;5.5357;6.6267
2035-01-18;5.1321;5.3638;6.3799;5.6253
2035-01-19;9.9590;9.4426;10.5809;9.9942
2035-01-20;8.3327;10.5065;11.5902;10.1431
2035-01-21;6.0808;8.0941;4.3557;6.1769
2035-01-22;7.4053;5.8586;8.0640;7.1093
2035-01-23;7.9883;4.4891;7.4687;6.6487
2035-01-24;9.3283;6.8586;7.8903;8.0257
2035-01-25;5.1150;7.9412;5.9455;6.3339
2035-01-26;8.8359;6.8486;11.7082;9.1309
2035-01-27;7.6254;10.1627;9.5512;9.1131
2035-01-28;5.4234;4.7564;4.3006;4.8268
2035-01-29;5.1588;5.0950;9.3956;6.5498
2035-01-30;7.5657;5.1317;6.7439;6.4804
2035-01-31;9.5947;9.0035;8.4469;9.0150
2035-02-01;4.2865;7.2798;6.2133;5.9265
2035-02-02;7.2166;7.4154;4.7353;6.4558
2035-02-03;10.7312;9.8522;10.1642;10.2492
2035-02-04;6.3575;8.5844;3.8705;6.2708
2035-02-05;7.6102;11.2208;7.7986;8.8765
2035-02-06;8.6559;5.3282;10.1008;8.0283
2035-02-07;8.0770;11.1479;3.9926;7.7392
2035-02-08;11.8931;7.6116;3.7174;7.7407
2035-02-09;5.7221;3.7732;5.8307;5.1087
2035-02-10;5.0066;3.9101;6.4624;5.1264
2035-02-11;4.6843;11.1061;4.8113;6.8672
2035-02-12;5.9005;5.0476;4.9111;5.2864
2035-02-13;5.4988;7.5498;8.1227;7.0571
2035-02-14;9.4015;5.1631;10.2127;8.2591
2035-02-15;3.8514;4.2331;4.2065;4.0970
2035-02-16;7.1903;5.8643;9.8170;7.6239
2035-02-17;10.6813;5.8463;3.9079;6.8118
2035-02-18;9.9976;11.0625;8.3949;9.8183
2035-02-19;10.7389;10.7417;5.6822;9.0543
2035-02-20;9.9566;3.5208;8.1511;7.2095
2035-02-21;4.2215;7.6283;4.4753;5.4417
2035-02-22;10.4414;8.9165;7.8363;9.0647
2035-02-23;11.0671;11.4624;4.1494;8.8930
2035-02-24;4.0300;9.1543;10.6845;7.9563
2035-02-25;3.9315;5.9349;10.6938;6.8534
2035-02-26;8.4052;6.7168;9.6965;8.2728
2035-02-27;11.0954;8.0193;9.9886;9.7011
2035-02-28;5.3567;5.9455;6.9267;6.0763
2035-03-01;4.5696;5.8311;3.7055;4.7021
2035-03-02;4.8087;7.1886;7.4012;6.4662
2035-03-03;6.4703;7.6557;4.6434;6.2565
2035-03-04;8.0283;11.9156;5.3064;8.4168
2035-03-05;10.6006;10.8838;5.1072;8.8639
2035-03-06;9.0978;10.1166;8.9581;9.3908
2035-03-07;11.0066;5.3048;3.9031;6.7382
2035-03-08;10.2511;3.9542;6.3081;6.8378
2035-03-09;8.4885;8.7502;9.4140;8.8842
2035-03-10;4.6211;11.0612;9.6461;8.4428
2035-03-11;4.9591;7.0157;10.8779;7.6176
2035-03-12;10.1833;4.0620;4.0120;6.0858
2035-03-13;8.5737;11.6909;10.4258;10.2301
2035-03-14;6.0911;8.2279;5.3702;6.5631
2035-03-15;11.7164;4.8109;8.8838;8.4704
2035-03-16;6.8161;10.3951;7.5191;8.2434
2035-03-17;3.8786;6.4630;8.8693;6.4036
2035-03-18;11.7058;9.8887;4.2845;8.6263
2035-03-19;5.3914;7.2028;8.5790;7.0577
2035-03-20;11.7438;4.5798;9.5707;8.6314
2035-03-21;4.7477;9.0916;4.9537;6.2643
2035-03-22;8.8080;8.4582;11.0603;9.4422
2035-03-23;7.5593;4.9191;10.7755;7.7513
2035-03-24;5.2122;11.3330;11.8308;9.4587
2035-03-25;8.7527;7.2924;7.5816;7.8756
2035-03-26;11.2655;4.8293;8.6929;8.2626
2035-03-27;8.4231;3.6764;9.5371;7.2122
2035-03-28;6.3298;9.0123;9.4251;8.2557
2035-03-29;5.4689;4.1089;8.0605;5.8794
2035-03-30;6.1472;9.0535;9.2404;8.1470
2035-03-31;10.1400;11.7107;4.2031;8.6846
2035-04-01;7.9968;8.5070;11.5119;9.3386
2035-04-02;4.0187;5.7652;4.0956;4.6265
2035-04-03;9.8421;6.7250;11.5069;9.3580
2035-04-04;7.3332;3.8470;8.8549;6.6784
2035-04-05;10.3346;7.6585;9.5954;9.1962
2035-04-06;4.4499;6.2595;11.6912;7.4669
2035-04-07;9.9461;8.3715;8.1180;8.8119
2035-04-08;4.9223;7.3509;7.8565;6.7099
2035-04-09;5.3454;9.3203;10.6048;8.4235
2035-04-10;10.0290;11.7716;3.5572;8.4526
2035-04-11;10.4599;4.0112;10.2132;8.2281
2035-04-12;5.0764;8.3403;11.7641;8.3936
2035-04-13;10.8722;4.8003;9.4942;8.3889
2035-04-14;11.6339;7.8405;10.7014;10.0586
2035-04-15;4.6884;4.2973;7.0284;5.3380
2035-04-16;3.6765;8.8158;7.1450;6.5458
2035-04-17;6.9811;10.7573;6.8258;8.1881
2035-04-18;6.8886;5.6475;9.0536;7.1966
2035-04-19;6.9727;8.5011;5.4281;6.9673
2035-04-20;7.5090;4.7409;9.4315;7.2271
2035-04-21;8.9536;8.3094;10.9312;9.3981
2035-04-22;9.9896;11.0411;10.7420;10.5909
2035-04-23;5.3853;11.1806;7.0226;7.8628
2035-04-24;6.4941;3.8558;5.2075;5.1858
2035-04-25;10.8113;11.9012;9.9421;10.8849
2035-04-26;5.4829;11.8294;10.7197;9.3440
2035-04-27;8.3975;10.1582;7.4561;8.6706
2035-04-28;10.9668;4.4224;10.2528;8.5473
2035-04-29;10.1002;8.0867;4.7553;7.6474
2035-04-30;7.0355;10.7147;8.9716;8.9073
2035-05-01;11.0678;11.4697;10.1286;10.8887
2035-05-02;3.6552;9.1501;6.1091;6.3048
2035-05-03;10.2068;7.9816;9.0007;9.0630
2035-05-04;3.8021;11.4465;7.4208;7.5565
2035-05-05;11.6071;9.4568;4.6480;8.5706
2035-05-06;9.7422;10.9233;5.7327;8.7994
2035-05-07;8.9653;4.1050;11.4086;8.1596
2035-05-08;10.1472;10.0269;9.5199;9.8980
2035-05-09;8.1928;3.8816;9.1984;7.0909
2035-05-10;11.2358;8.2684;8.5808;9.3617
2035-05-11;11.7169;5.3755;6.5684;7.8869
2035-05-12;10.9523;6.1599;3.9931;7.0351
2035-05-13;9.8762;10.1979;10.0328;10.0356
2035-05-14;10.5381;11.1675;5.0253;8.9103
2035-05-15;9.7325;7.3670;9.5496;8.8830
2035-05-16;5.6649;3.8740;5.1440;4.8943
2035-05-17;6.5597;8.8716;6.8020;7.4111
2035-05-18;7.3027;10.2959;7.8381;8.4789
2035-05-19;4.1478;7.4458;5.9150;5.8362
2035-05-20;5.5168;7.4038;9.9299;7.6168
2035-05-21;10.7487;10.1308;9.2195;10.0330
2035-05-22;11.9107;8.4247;11.3481;10.5612
2035-05-23;7.7477;4.7320;6.8517;6.4438
2035-05-24;6.9682;7.3156;8.6760;7.6533
2035-05-25;11.9794;10.4427;3.6615;8.6945
2035-05-26;10.8457;11.9908;11.7400;11.5255
2035-05-27;10.6226;9.6139;8.7370;9.6578
2035-05-28;6.2773;9.0562;11.7131;9.0155
2035-05-29;5.8608;4.9385;8.4793;6.4262
2035-05-30;11.7348;10.0257;8.7740;10.1782
2035-05-31;11.2335;3.9416;10.8577;8.6776
2035-06-01;5.2771;4.1605;8.4540;5.9639
2035-06-02;5.3179;10.7465;5.6797;7.2480
2035-06-03;7.3018;10.2330;10.6885;9.4078
2035-06-04;11.6034;4.5528;4.6595;6.9386
2035-06-05;6.5305;8.5494;11.2898;8.7899
2035-06-06;8.4538;6.3117;4.0440;6.2698
2035-06-07;9.5270;5.5018;9.5395;8.1894
2035-06-08;9.8372;7.7655;3.9323;7.1783
2035-06-09;6.5839;10.0872;5.8492;7.5068
2035-06-10;6.2686;9.0206;11.8003;9.0298
2035-06-11;6.8680;3.6478;10.9071;7.1410
2035-06-12;5.1288;4.2711;10.5770;6.6590
2035-06-13;8.2017;6.7173;3.9515;6.2902
2035-06-14;9.6828;11.6583;9.4424;10.2612
2035-06-15;11.9250;10.5924;8.8148;10.4441
2035-06-16;9.9720;8.8094;9.7172;9.4995
2035-06-17;11.2120;6.0120;3.6083;6.9441
2035-06-18;9.2358;10.9195;4.8135;8.3229
2035-06-19;9.3586;4.4364;7.0903;6.9618
2035-06-20;7.5329;5.4400;10.0978;7.6902
2035-06-21;4.5035;11.6323;9.0383;8.3914
2035-06-22;10.7737;3.5264;4.3187;6.2063
2035-06-23;11.7356;7.8554;9.8290;9.8067
2035-06-24;11.7580;9.6389;11.1190;10.8386
2035-06-25;10.6022;11.3412;5.3518;9.0984
2035-06-26;6.5992;5.5693;10.1375;7.4353
2035-06-27;10.1224;11.6431;6.1638;9.3098
2035-06-28;11.1947;8.6767;7.1953;9.0222
2035-06-29;7.6411;8.7489;4.2310;6.8737
2035-06-30;5.6489;9.8575;8.4594;7.9886
2035-07-01;7.7079;3.7837;8.2031;6.5649
2035-07-02;3.7516;6.3555;7.3124;5.8065
2035-07-03;4.5928;8.5618;4.1883;5.7810
2035-07-04;10.7163;10.9794;3.9689;8.5549
2035-07-05;11.4403;4.1933;4.5288;6.7208
2035-07-06;11.2254;8.8597;4.5713;8.2188
2035-07-07;6.5231;10.7282;10.4991;9.2501
2035-07-08;5.6709;4.7965;5.4611;5.3095
2035-07-09;7.9181;6.2453;3.8726;6.0120
2035-07-10;4.7465;9.4889;3.9331;6.0562
2035-07-11;4.9830;4.0355;4.7383;4.5856
2035-07-12;8.5639;10.7748;4.8115;8.0501
2035-07-13;5.8354;11.8412;8.5455;8.7407
2035-07-14;5.0671;9.3319;4.0968;6.1653
2035-07-15;7.6563;10.3412;4.5569;7.5181
2035-07-16;5.8510;8.4543;5.5497;6.6183
2035-07-17;5.4434;10.8445;7.0286;7.7722
2035-07-18;9.7191;9.7268;11.3482;10.2647
2035-07-19;8.5589;5.9030;6.0265;6.8295
2035-07-20;8.0367;4.5345;3.5424;5.3712
2035-07-21;3.8045;9.1002;8.8999;7.2682
2035-07-22;11.2674;8.8659;10.0713;10.0682
2035-07-23;5.9697;6.2634;7.8951;6.7094
2035-07-24;8.0040;11.8427;7.0673;8.9713
2035-07-25;6.4376;7.4600;8.3829;7.4268
2035-07-26;11.0759;7.6795;6.7564;8.5039
2035-07-27;9.9357;3.9967;8.5632;7.4985
2035-07-28;8.7389;7.6083;10.6721;9.0064
2035-07-29;6.2354;3.6207;8.2859;6.0473
2035-07-30;5.3642;11.5300;9.5829;8.8257
2035-07-31;9.7197;5.6232;8.5582;7.9670
2035-08-01;7.5857;5.8760;7.6332;7.0316
2035-08-02;6.5993;6.4093;9.0259;7.3448
2035-08-03;9.1778;10.3879;4.7820;8.1159
2035-08-04;9.5889;6.3892;11.9559;9.3113
2035-08-05;10.6266;4.4990;11.4999;8.8752
2035-08-06;6.9289;10.3780;9.6941;9.0003
2035-08-07;3.9555;4.5574;8.6828;5.7319
2035-08-08;5.8757;7.2473;6.9866;6.7032
2035-08-09;7.7116;9.1003;7.5952;8.1357
2035-08-10;11.4875;4.6803;8.9345;8.3674
2035-08-11;8.3568;5.2515;6.3039;6.6374
2035-08-12;10.3887;3.5268;4.3012;6.0722
2035-08-13;10.4729;10.5891;10.3059;10.4560
2035-08-14;8.2120;8.8917;10.2465;9.1167
2035-08-15;4.4461;11.0920;11.4136;8.9839
2035-08-16;4.5459;10.2523;10.3448;8.3810
2035-08-17;7.4763;9.6921;5.1300;7.4328
2035-08-18;7.9192;3.9113;5.0471;5.6259
2035-08-19;4.0869;8.7391;9.9801;7.6020
2035-08-20;8.1283;9.5858;4.2267;7.3136
2035-08-21;11.1759;11.2676;10.1066;10.8500
2035-08-22;9.5356;11.8391;5.1335;8.8361
2035-08-23;11.5307;5.1483;9.4153;8.6981
2035-08-24;7.5152;6.0358;10.0724;7.8745
2035-08-25;8.3306;11.1103;5.8639;8.4349
2035-08-26;4.2852;5.6314;4.2260;4.7142
2035-08-27;10.2216;8.3740;4.2727;7.6228
2035-08-28;6.3952;8.4891;10.4173;8.4339
2035-08-29;8.5674;4.1780;5.1271;5.9575
2035-08-30;5.2448;8.4386;4.4789;6.0541
2035-08-31;10.7521;7.2569;4.2993;7.4361
2035-09-01;5.5983;11.7835;9.1916;8.8578
2035-09-02;5.1802;9.1724;10.9344;8.4290
2035-09-03;11.0618;7.5563;7.8937;8.8373
2035-09-04;9.1071;6.9316;4.9342;6.9910
2035-09-05;7.2273;5.9395;8.5854;7.2507
2035-09-06;8.4191;4.2333;9.1068;7.2531
2035-09-07;7.3082;7.3712;9.8193;8.1662
2035-09-08;11.5068;4.7786;7.3093;7.8649
2035-09-09;4.6805;9.4118;5.7693;6.6205
2035-09-10;8.9241;6.7585;9.7556;8.4794
2035-09-11;6.3440;8.4091;4.8477;6.5336
2035-09-12;8.7804;7.1628;4.6549;6.8660
2035-09-13;9.3979;3.8896;8.1246;7.1374
2035-09-14;8.5901;10.2575;9.7448;9.5308
2035-09-15;5.1045;6.3800;3.9075;5.1307
2035-09-16;7.8467;6.1680;3.8227;5.9458
2035-09-17;3.5647;9.9815;11.5440;8.3634
2035-09-18;7.4408;8.6875;7.4317;7.8533
2035-09-19;6.4220;4.2764;4.1179;4.9388
2035-09-20;9.5301;9.0333;5.7529;8.1054
2035-09-21;11.3893;4.8080;10.5608;8.9194
2035-09-22;9.1780;7.4289;7.9036;8.1702
2035-09-23;8.2605;7.7835;10.6297;8.8912
2035-09-24;3.5604;7.4777;11.1752;7.4044
2035-09-25;7.2281;5.5541;9.3817;7.3880
2035-09-26;9.2907;9.4961;6.1592;8.3153
2035-09-27;6.9833;5.3664;8.0032;6.7843
